image_url,review_count,rating_stars,url,postal_code,phone,address_locality,date_created,price_range,hours_range,street_address
"http://s3-media4.fl.yelpcdn.com/bphoto/AHCq-J0JXy_T1Zk7aMtZtA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/ub4FZk51HJ4DVnJDhRvwcA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/RV4pp4PanEudGoxMrXs8Sg/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/M3cTKuWA-wsPaiwDH5u1PA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/itv3HUhk3ptjyAFV0BZtDQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/R_5A2PC7hxZ0TVdeNVit1w/180s.jpg",26,4.0 Sterne,http://www.yelp.de/biz/alain-snack-berlin?osq=McDonald%27s,10437,"
        030 4456552
    ",Berlin,2015-12-18 03:31:50.600389,11-20 €,"09:00, - ,21:30",Schönhauser Allee 116 A
"http://s3-media1.fl.yelpcdn.com/bphoto/p89pxUUuxMwj7lD_8Rtt4g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/bDRwPEBkPLYPUJP6wntI2A/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/9nkzbPpMlQ4XSknmB9mS8A/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/SDGoXaBE0FSpzvUlM-nZUw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/PPwyqjKDMqq7HOzHmB9E2w/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/mNvuRExdrEo7aiCXaL3rkw/180s.jpg",24,4.5 Sterne,http://www.yelp.de/biz/curryuwe-berlin?osq=McDonald%27s,10707,"
        030 8818424
    ",Berlin,2015-12-18 03:31:55.089926,Unter 10 €,"09:00, - ,21:00",Olivaer Platz 18
"http://s3-media1.fl.yelpcdn.com/bphoto/NZ_LtkWBshiw6AFAnRLDvg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/wggRwsANHpQI1dY-1k2WwA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/IrlYNyXs7mshAW4tzQkoEA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/6UTesnSKityUbdtw0Onwyg/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/L-n2_a4ofaEOLommcmnK8w/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/XRteh_yfd3mOdO0QiUE8Zw/180s.jpg",8,5.0 Sterne,http://www.yelp.de/biz/grand%C3%A9-gyros-berlin?osq=McDonald%27s,10961,"
        030 6913341
    ",Berlin,2015-12-18 03:31:57.449102,Unter 10 €,,Bergmannstr. 88
"http://s3-media3.fl.yelpcdn.com/bphoto/jkoHUg2kRtoQJTZD5iqfBA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/AN7828O917Ko3-pZQEXCgQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/fBBQ6UgVYoEd2O_pucCK0Q/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/ZA20xdcJNopSqG5fMxmJ_w/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/keSDejhug02qz2_HDtd0XQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/KG9wJGEbeIYtoHlKXcudGg/180s.jpg",29,2.0 Sterne,http://www.yelp.de/biz/burger-king-berlin-22?osq=McDonald%27s,10557,"
        030 39746868
    ",Berlin,2015-12-18 03:32:01.670068,Unter 10 €,"09:00, - ,03:00",Straße des 17. Juni 100
"http://s3-media4.fl.yelpcdn.com/bphoto/FouBLS8gEslrMrw0yKVkvg/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/kg1Q-xshpqFGQY-sKbtpMA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/DIK_JVdE0Ics9jBDww4Utw/ls.jpg",10,4.5 Sterne,http://www.yelp.de/biz/hanoi-vietnamesischer-imbiss-berlin?osq=McDonald%27s,10551,,Berlin,2015-12-18 03:32:05.667809,Unter 10 €,,"Arminiusstr. 2-4,Arminiusmarkthalle"
"http://s3-media2.fl.yelpcdn.com/bphoto/MgU3P-Z60xyPq9c6zhNXbw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/6__YPclDJ00T13_vQHrAaA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/Bsj1Nam5m7L0OWTyZ_brjQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/mO0p1n3mF0jUvUIcEA7kOA/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/dvIYComCYY3-yYZbetIv4Q/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/UIuZtTNEfkq6anQcJCMP5w/180s.jpg","44,5",3.5 Sterne,http://www.yelp.de/biz/dean-und-david-berlin?osq=McDonald%27s,10719,"
        030 88772020
    ",Berlin,2015-12-18 03:32:10.250502,11-20 €,"11:00, - ,20:30",Kurfürstendamm 21
"http://s3-media1.fl.yelpcdn.com/bphoto/IUOKI4eClU8mLOISRwxDKw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/OfHD_Laopvybl6kaNqKg8Q/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/huee4K-lP6KNGujdnMQhuQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/12MWLxVqQmg3OZtNhR8VYw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/JGm2SEcg0KfrR-TiYDmKZg/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/p7qtTsrcQwDgFkq-WortYA/180s.jpg",3,4.0 Sterne,http://www.yelp.de/biz/back-factory-berlin-18?osq=McDonald%27s,10969,,Berlin,2015-12-18 03:32:13.823047,Unter 10 €,,Friedrichstr. 208
"http://s3-media2.fl.yelpcdn.com/bphoto/WZxW4hgkRpQho7KsVQrm2A/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/xFEmQRRn6EEG31PluqoUBg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/paCTgv0kGJ6Y_BKFLKa2tA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/a14_vTrxcC579cDgqUIfIA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/MboUj2yLkSoBEZt6QHQ6-A/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/aG6m51tx_JoECU1vIQHkiA/180s.jpg",16,4.5 Sterne,http://www.yelp.de/biz/thai-sushi-und-more-berlin?osq=McDonald%27s,10119,"
        030 41714180
    ",Berlin,2015-12-18 03:32:16.463571,Unter 10 €,"11:30, - ,23:30",Zionskirchstr. 44
http://s3-media1.fl.yelpcdn.com/bphoto/pd3iyxVCHO8H6NDPuCT34Q/ls.jpg,25,4.0 Sterne,http://www.yelp.de/biz/monopol-berlin?osq=McDonald%27s,10557,"
        030 39101778
    ",Berlin,2015-12-18 03:32:19.411124,11-20 €,"07:00, - ,17:00",Kirchstr. 23
http://s3-media3.fl.yelpcdn.com/bphoto/ArfV1dzWYf6ixmj9aRf4pg/ls.jpg,11,4.5 Sterne,http://www.yelp.de/biz/weser-vegetan-berlin?osq=McDonald%27s,12045,"
        030 95619701
    ",Berlin,2015-12-18 03:32:25.655191,Unter 10 €,"13:00, - ,00:00",Weserstr.52
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=d82da1caba56e387&signature=82fe10753f0e5eccb0b3807370bbcbc59324f7b51c3e021ba174dc6c941eba03&slot=0&click_origin=search_results,,,,2015-12-18 03:32:25.854728,,,
"http://s3-media3.fl.yelpcdn.com/bphoto/yJnx7aI0zZsLeue81WeydQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/C5f-cZnw3CfoHI82gmgeQg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/T5ymZ0FI8kf6ylTJsFpxHg/ls.jpg",50,4.0 Sterne,http://www.yelp.de/biz/risa-chicken-berlin-3?osq=McDonald%27s,10551,,Berlin,2015-12-18 03:32:34.346582,Unter 10 €,"11:00, - ,02:00",Turmstr. 39
"http://s3-media3.fl.yelpcdn.com/bphoto/4laOU_U2qmhrqFTuirzZrw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/s49xePDvhF0SM9S3uBb3zQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/h8bWG9EvgFDjQoiNzAJAFg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/yr7_S-3dUG2TWaHFU1-G8w/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/WuqbAdvaj73dO4wGoke4MQ/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/hK20cDr72AtqoKHJWtpmBg/180s.jpg",22,3.0 Sterne,http://www.yelp.de/biz/play-off-ostbahnhof-berlin?osq=McDonald%27s,10243,"
        030 25560450
    ",Berlin,2015-12-18 03:32:37.472154,11-20 €,"08:00, - ,22:00",Am Ostbahnhof 9
http://s3-media1.fl.yelpcdn.com/bphoto/nzOnFlLiSNyFm8X-biTLUw/ls.jpg,11,4.0 Sterne,http://www.yelp.de/biz/assatir-berlin?osq=McDonald%27s,10717,"
        030 86395584
    ",Berlin,2015-12-18 03:32:41.371862,Unter 10 €,"14:15, - ,00:00",Uhlandstr. 83
"http://s3-media2.fl.yelpcdn.com/bphoto/OvcEGXVbK12AX2wXBfvgLQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/FY8dNQQDqTCNubx2j33Ikw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/lzygRVpNKdjrXvzbO2riCw/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/qHOJwrenejJ8jxDJ7hFEaQ/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/ASEJRgcneu68zKPAafM_zw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/o86PfBBzho8oBsC0FTsuKg/180s.jpg",12,5.0 Sterne,http://www.yelp.de/biz/marafina-berlin?osq=McDonald%27s,10247,,Berlin,2015-12-18 03:32:44.474461,Unter 10 €,,Wühlischstr. 17
"http://s3-media3.fl.yelpcdn.com/bphoto/w7umuTUrxDzhhqpuRhDK_w/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/ruEWE3Al6biY0vJOvrZ4yQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/L3OILOP6QpOiB7frGlR6HA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/JtgE9XTaziqUZWWgZEKS0w/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/ekp0V7NhRDJpE7AKPWC7Gw/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/0K1gwS_DQEGXNKpWpEtyjg/180s.jpg",13,4.5 Sterne,http://www.yelp.de/biz/berliner-currywurst-berlin?osq=McDonald%27s,13187,,Berlin,2015-12-18 03:32:47.076387,Unter 10 €,"09:00, - ,19:00",Berliner Str. 11
"http://s3-media1.fl.yelpcdn.com/bphoto/HmL7AOidSr8LHV49ytYBuw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/XQR9-SA88fMZhTfQZxFNiw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/AvSXX8oxnGHNcUqkOVYWdA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/fwSq0KoLZM1VAobb8mqOBw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/PyJo2ZgIUFC3wHLELdcpNw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/xAXKS0iS6vNyaX5O2XQ1kQ/180s.jpg",71,3.5 Sterne,http://www.yelp.de/biz/fleischerei-berlin-3?osq=McDonald%27s,10119,,Berlin,2015-12-18 03:32:50.791291,Unter 10 €,"11:00, - ,23:00",Torstr. 116-118
"http://s3-media3.fl.yelpcdn.com/bphoto/gx1DqXps306HkQ7TvrhPvA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/NKkGiODVOLmrVoea4C12ZA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/2Z6d1DdMqOjEHjmUFvcVhQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/OMPg9eqWzbQPWR58Hhqmew/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/gnbJeD_gbAaeIEW9awiZig/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/vFSYDehG6DBm_4QCKBetMw/180s.jpg",25,4.0 Sterne,http://www.yelp.de/biz/curry-fritze-what-a-wurst-berlin?osq=McDonald%27s,10245,"
        0173 9113997
    ",Berlin,2015-12-18 03:32:54.402967,Unter 10 €,"12:00, - ,05:00",Revaler Str. 99
"http://s3-media3.fl.yelpcdn.com/bphoto/081H3YLy8iGQLhrd9CJ2wg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/d9MEzmwJ4ENpkBElb0cS6w/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/C1Y7VziMa6M2QulSr9prVA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/A720zQwH66sY32m11F6lgg/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/CxQ8mL2xCzTnt0OKXkO5AA/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/znV8vUfAwxv4miEN85Xq9Q/180s.jpg",9,5.0 Sterne,http://www.yelp.de/biz/mr-gyros-berlin?osq=McDonald%27s,10825,"
        030 54844050
    ",Berlin,2015-12-18 03:32:57.570033,Unter 10 €,"11:30, - ,22:00",Grunewaldstr. 54
"http://s3-media3.fl.yelpcdn.com/bphoto/uZlJEWF-U1ygx-Or8HUPQA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/FtQBSt8sgoif4MMEMbOa3A/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/65ZwMSIEU5a0vU75rppKrw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/8ESe-q3AVwpSsyoGl2Zw4A/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/m-JB8vZvxyWMQNxGHBw8bQ/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/JRJfUJQ1SwIcbri1__hYWg/180s.jpg",17,4.5 Sterne,http://www.yelp.de/biz/sabzi-berlin-3?osq=McDonald%27s,10117,"
        0177 6712732
    ",Berlin,2015-12-18 03:33:02.205269,Unter 10 €,"11:30, - ,16:00",Luisenstr. 15
"http://s3-media1.fl.yelpcdn.com/bphoto/sTcY0tadTojZICePBrkc4g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/qczo9TenXrj-k68h-NlnkA/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/SHyPK7M2VrVgqItJ4fdACQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/BS7E1sLJRGSSBsdzpKtVuw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/qGHMu55jhFIGZa5Jtk2bmw/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/793dXRRlXMltIePAylSYwQ/180s.jpg",48,3.5 Sterne,http://www.yelp.de/biz/tadim-berlin?osq=McDonald%27s,10999,"
        030 61609280
    ",Berlin,2015-12-18 03:33:06.289369,11-20 €,"09:00, - ,23:00",Adalbertstr. 98
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=4771022c013aa6be&signature=33ace94d18ae0ef8c67ea1c582836da0ec19fd60793bc65ad9b4b7d29845171e&slot=0&click_origin=search_results,,,,2015-12-18 03:33:07.793051,,,
"http://s3-media2.fl.yelpcdn.com/bphoto/BN--pSVVO3icEP-7mBL6XQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/q-y72KRjJJznrboCbPjJ_Q/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/h55uf0Gi7YDMwCRutDppAQ/ls.jpg",7,4.5 Sterne,http://www.yelp.de/biz/burger-time-berlin-2?osq=McDonald%27s,12109,,Berlin,2015-12-18 03:33:17.554208,Unter 10 €,,Mariendorfer damm 48
"http://s3-media4.fl.yelpcdn.com/bphoto/KlkxtKAsljs_en6JpGlVdw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/LBadHUfq4ZfFDpws5tWPuw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/7_TaD3i6r-aMbEVJfWhwdQ/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/Ry8qPqk5uDFZ0VoKVc4GEg/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/jLj4yVIq7Os-HuYFVzOf7Q/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/pWZZ41AFsM1QacE78eeZCg/180s.jpg",21,3.5 Sterne,http://www.yelp.de/biz/subway-berlin-63?osq=McDonald%27s,10115,"
        030 32533020
    ",Berlin,2015-12-18 03:33:21.951538,Unter 10 €,"08:00, - ,23:00",Chausseestr. 22
"http://s3-media1.fl.yelpcdn.com/bphoto/Z0DnTh7B_GuZ89wklD2XAA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/vKC3WyiTS7Zeusd59H30Ag/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/XbjpN76Qqy9aJRA6VGBesw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/gqBpnnIROsJtJ9pdHhbrSA/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/1yzddd2bo2sLXhpoOwU8_g/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/Lu0lKMfHDVbeil3HJjfYCw/180s.jpg",10,4.5 Sterne,http://www.yelp.de/biz/toros-berlin?osq=McDonald%27s,10969,,Berlin,2015-12-18 03:33:23.744680,Unter 10 €,,Oranienplatz 2
"http://s3-media3.fl.yelpcdn.com/bphoto/qUiqqfa192R29Eu_JOzxAA/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/9WkZuIrtlyQcMwc0TdGoaw/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/eO_Qrd2tWJdl9EH0UpqRTA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/MC6deVBMHhsf15X4hyY4Aw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/U1Q5wpoOGaL_xDfce0BGaw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/YlQW6jMhYmulkG6G28beiw/180s.jpg",32,4.0 Sterne,http://www.yelp.de/biz/hanage-japanese-okonomiyaki-berlin?osq=McDonald%27s,10437,"
        030 120743421
    ",Berlin,2015-12-18 03:33:29.276281,11-20 €,,Raumerstr. 1
"http://s3-media2.fl.yelpcdn.com/bphoto/Bc_zVvbxTDfHy1IKcVBP2A/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/Wm-xQtvZU7ZRp_EF6oKPqQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/QoMCg_lVx7dlk2ePQMYyZQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/hdOMuCgL4CrPe6Nt2LwiZw/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/3L7bx5PV1tmk1sGicz45Tg/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/vH9JURGc95YQpSN8oLKGLQ/180s.jpg",156,4.0 Sterne,http://www.yelp.de/biz/shiso-burger-berlin?osq=McDonald%27s,10119,"
        030 88944687
    ",Berlin,2015-12-18 03:33:29.932275,11-20 €,"12:00, - ,00:00",Auguststr. 29 c
,,,http://www.yelp.de/biz/mcdonalds-berlin-108?osq=McDonald%27s,13353,"
        030 4530760
    ",Berlin,2015-12-18 03:33:33.412035,,,Seestr. 28
"http://s3-media3.fl.yelpcdn.com/bphoto/lHdTJ0mZuYNuHRKcN9NhMg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/1OzrHmToXBpRbyFa0r4w-Q/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/LJHhcn2lQWTN2AnwY-gI_g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/q_9CYrf2BlL6pivW1nSiHw/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/5eIbeG-aNMcxTzgJyvF39g/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/s2EnOuYelKtywbh61ToVrw/180s.jpg",22,4.0 Sterne,http://www.yelp.de/biz/recep-usta-k%C3%B6fte-berlin?osq=McDonald%27s,10551,,Berlin,2015-12-18 03:33:37.883859,11-20 €,,Turmstr. 67
"http://s3-media4.fl.yelpcdn.com/bphoto/kCJysxBhRscjGs_C3Wok-g/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/oXLJbydO6gMjwWMLvBwhlw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/sB7Sj0556OomTLnk5P_M8w/ls.jpg",16,3.5 Sterne,http://www.yelp.de/biz/kfc-kentucky-fried-chicken-berlin?osq=McDonald%27s,13595,"
        030 36413134
    ",Berlin,2015-12-18 03:33:41.078576,11-20 €,"11:00, - ,00:00",Gatower Str. 56
"http://s3-media4.fl.yelpcdn.com/bphoto/-gZ9Nbnc3Bc6Ut1bsduvYw/ls.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/9ZpVg60K9D16qaspZPr0Rg/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/293D0IQwqy99BdcM5KT2QQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/wTUklENnvIclzqSYIMHovg/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/MAElsQqeHmL3HGOMqhXLxQ/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/NNwS0f8bvmNxb34Ey6Au7A/180s.jpg",17,4.0 Sterne,http://www.yelp.de/biz/nanoosh-berlin?osq=McDonald%27s,10117,"
        030 20143870
    ",Berlin,2015-12-18 03:33:45.194122,11-20 €,"11:00, - ,23:00",Mohrenstr. 50
"http://s3-media1.fl.yelpcdn.com/bphoto/lcr27Fo4YphCXib7K50Mdw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/SuxrEs5FBk_EInp5vith5w/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/j_1YV58rdj04c29Jos5qcg/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/Jx0bvwiscgTYL8P09_356w/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/Du8DEaQ1XgDtvT-DPI2odQ/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/94nBWqcbU8HyAEfe3gpz_A/180s.jpg",18,4.0 Sterne,http://www.yelp.de/biz/maximilian-berlin-11?osq=McDonald%27s,10627,"
        030 3138040
    ",Berlin,2015-12-18 03:33:48.416181,Unter 10 €,"10:00, - ,03:00",Kaiser-Friedrich-Str. 52
,,,http://www.yelp.de/adredir?ad_business_id=DXVtKFvt-4UECrQ8WKlOSA&placement=above_search&redirect_url=http%3A%2F%2Fwww.yelp.de%2Fbiz%2Ffamiliencaf%25C3%25A9-kunterbunt-berlin&request_id=c452055078a8ebf7&signature=13962f43f43303f2e84013e517375d83584a840ecb3e0ac8f45540b13ad73204&slot=0&click_origin=search_results,,,,2015-12-18 03:33:51.191051,,,
"http://s3-media3.fl.yelpcdn.com/bphoto/3Ayaccm-ZNyD6ho4sZgWcQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/rViFXsMzGGamL_kZ4pdC_w/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/89HNGq8ZfA0FZVMlN7GO2Q/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/TZZwpaYcUr0qa8NKOI31Sg/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/TBFZrZ0IbdLzF7vY4vF14g/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/LqQcsw36gsn2B965juxC2w/180s.jpg",21,4.5 Sterne,http://www.yelp.de/biz/civans-imbiss-berlin?osq=McDonald%27s,14169,"
        030 8114458
    ",Berlin,2015-12-18 03:33:58.956213,11-20 €,"10:00, - ,23:00",Clayallee 352
"http://s3-media1.fl.yelpcdn.com/bphoto/NA3X01ktMO_AHrB5gW1FVw/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/HjPGNL1PJ8l8FlRirtMG6g/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/62OuqgIiV14Kspyd3fv_Hw/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/fgTI11y2WJjYv5zXgjX3Eg/180s.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/isVNBAkMBP-1qM0zrrduAg/180s.jpg,http://s3-media3.fl.yelpcdn.com/bphoto/u8RVL-QhGYlMIzvWqQjM4Q/180s.jpg",28,3.5 Sterne,http://www.yelp.de/biz/pasta-deli-berlin-2?osq=McDonald%27s,10117,"
        030 49201504
    ",Berlin,2015-12-18 03:34:02.243000,11-20 €,"11:00, - ,21:00",Kronenstr. 55
"http://s3-media1.fl.yelpcdn.com/bphoto/KkjpIOgSHt_hHfWVmknYUA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/IEQUjjUrM-NCfVi_VQAZUQ/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/AMjTc90OGL7rfk9XZBHiQQ/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/iz79TP9-gb_F7O_ommwUWA/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/GOA2OzK8Jf5yuSCK0sLuew/180s.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/maia5Q0TqSRqubp3ty-enQ/180s.jpg",21,2.5 Sterne,http://www.yelp.de/biz/cindys-diner-berlin-2?osq=McDonald%27s,13405,"
        04930 41013520
    ",Berlin,2015-12-18 03:34:08.081113,21-40 €,,"Flughafen Berlin Tegel,Terminal C"
"http://s3-media3.fl.yelpcdn.com/bphoto/OvSfuXuBPrUuMKWV-MvhWA/ls.jpg,http://s3-media2.fl.yelpcdn.com/bphoto/uvGPchXKEjKihv-3Q1B1wQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/kEk25g9HmRj0Rhc__K2gNA/ls.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/aowZHT5pKH-5dKAQOEB1iw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/UUN1tQQJucz2RWvIqxROYw/180s.jpg,http://s3-media4.fl.yelpcdn.com/bphoto/TcTiXlisr3bFEL4F7enTTA/180s.jpg",10,4.5 Sterne,http://www.yelp.de/biz/5-places-berlin?osq=McDonald%27s,10245,,Berlin,2015-12-18 03:34:10.148655,Unter 10 €,,Simon-Dach-Str. 30
"http://s3-media1.fl.yelpcdn.com/bphoto/sjM4Dliwcu9CuRtirr_XkQ/ls.jpg,http://s3-media1.fl.yelpcdn.com/bphoto/bdL47F4V21XVTnG1VUbRSw/ls.jpg",17,4.5 Sterne,http://www.yelp.de/biz/imbiss-hound-dog-berlin?osq=McDonald%27s,10365,"
        0176 58318944
    ",Berlin,2015-12-18 03:34:15.472363,Unter 10 €,"11:00, - ,21:00",Frankfurter Allee  243
